rank,total_score,passes,source,listing_id,state,county,acres,price_usd,price_per_acre,title,url,lat,lon,score_state,score_acreage,score_price,score_water,score_access
11,0.765,True,landandfarm,40157005,MN,Rock,283.0,139900.0,494.35,"Hills, MN, 56138",https://www.landandfarm.com/property/commercial-hills-mn-40157005/,,,1.0,0.847,0.918,0.5,0.5
12,0.7643,True,landwatch,426474449,MI,Ontonagon,240.0,144000.0,600.0,"Ontonagon, MI, 49953, Ontonagon County",https://www.landwatch.com/ontonagon-county-michigan-undeveloped-land-for-sale/pid/426474449,,,1.0,0.867,0.9,0.5,0.5
13,0.7643,True,landandfarm,41104330,MI,Ontonagon,240.0,144000.0,600.0,"Ontonagon, MI, 49953",https://www.landandfarm.com/property/vacant-land-ontonagon-mi-41104330/,,,1.0,0.867,0.9,0.5,0.5
14,0.7643,True,landsearch,4992826,IA,Greene,300.0,1.0,0.0,"Grand Junction, IA 50107",https://www.landsearch.com/properties/highway-44-grand-junction-ia-50107/4992826,,,1.0,0.733,1.0,0.5,0.5
15,0.7628,True,landwatch,423482951,MI,Marquette,252.0,249900.0,991.67,"Republic, MI, 49879, Marquette County",https://www.landwatch.com/marquette-county-michigan-recreational-property-for-sale/pid/423482951,,,1.0,0.947,0.835,0.5,0.5
16,0.7628,True,landwatch,420016676,MI,Marquette,252.0,249900.0,991.67,"Republic, MI, 49879, Marquette County",https://www.landwatch.com/marquette-county-michigan-undeveloped-land-for-sale/pid/420016676,,,1.0,0.947,0.835,0.5,0.5
17,0.7628,True,landandfarm,38112832,MI,Marquette,252.0,249900.0,991.67,"Republic, MI, 49879",https://www.landandfarm.com/property/252-acres-on-helen-lake-road-38112832/,,,1.0,0.947,0.835,0.5,0.5
18,0.7628,True,landandfarm,34646556,MI,Marquette,252.0,249900.0,991.67,"Republic, MI, 49879",https://www.landandfarm.com/property/vacant-land-republic-mi-34646556/,,,1.0,0.947,0.835,0.5,0.5
19,0.7627,True,landwatch,425464461,IA,Clarke,233.0,98500.0,422.75,"Osceola, IA, 50213, Clarke County",https://www.landwatch.com/clarke-county-iowa-homes-for-sale/pid/425464461,,,1.0,0.82,0.93,0.5,0.5
20,0.7627,True,landandfarm,40094342,IA,Clarke,233.0,98500.0,422.75,"Osceola, IA, 50213",https://www.landandfarm.com/property/single-family-ranch-osceola-ia-40094342/,,,1.0,0.82,0.93,0.5,0.5
21,0.7619,True,landandfarm,36749917,OK,Pushmataha,260.0,325000.0,1250.0,"Antlers, OK, 74523",https://www.landandfarm.com/property/260-acres-oklahoma-off-n4220-36749917/,,,1.0,1.0,0.792,0.5,0.5
22,0.7581,True,landwatch,424022360,MN,Saint Louis,249.0,249000.0,1000.0,"Duluth, MN, 55803, Saint Louis County",https://www.landwatch.com/saint-louis-county-minnesota-land-for-sale/pid/424022360,,,1.0,0.927,0.833,0.5,0.5
23,0.7581,True,landandfarm,38652241,MN,Saint Louis,249.0,249000.0,1000.0,"Duluth, MN, 55803",https://www.landandfarm.com/property/residential-duluth-mn-38652241/,,,1.0,0.927,0.833,0.5,0.5
24,0.7569,True,landwatch,424131592,MI,Alger,240.0,181000.0,754.17,"Deerton, MI, 49822, Alger County",https://www.landwatch.com/alger-county-michigan-undeveloped-land-for-sale/pid/424131592,,,1.0,0.867,0.874,0.5,0.5
25,0.7569,True,landandfarm,38761473,MI,Alger,240.0,181000.0,754.17,"Deerton, MI, 49822",https://www.landandfarm.com/property/vacant-land-deerton-mi-38761473/,,,1.0,0.867,0.874,0.5,0.5
26,0.7548,True,landwatch,419870886,MI,Marquette,280.0,224000.0,800.0,"Ishpeming, MI, 49849, Marquette County",https://www.landwatch.com/marquette-county-michigan-undeveloped-land-for-sale/pid/419870886,,,1.0,0.867,0.867,0.5,0.5
27,0.7548,True,landandfarm,34500766,MI,Marquette,280.0,224000.0,800.0,"Ishpeming, MI, 49849",https://www.landandfarm.com/property/vacant-land-ishpeming-mi-34500766/,,,1.0,0.867,0.867,0.5,0.5
28,0.7508,True,landsearch,5177977,NE,Kimball,241.0,220000.0,912.86,"Kimball, NE 69145",https://www.landsearch.com/properties/kimball-ne-69145/5177977,,,1.0,0.873,0.848,0.5,0.5
29,0.7494,True,landwatch,424263930,MI,Marquette,240.0,218900.0,912.08,"Big Bay, MI, 49808, Marquette County",https://www.landwatch.com/marquette-county-michigan-undeveloped-land-for-sale/pid/424263930,,,1.0,0.867,0.848,0.5,0.5
30,0.7494,True,landwatch,416316919,MI,Marquette,240.0,218900.0,912.08,"Big Bay, MI, 49808, Marquette County",https://www.landwatch.com/marquette-county-michigan-undeveloped-land-for-sale/pid/416316919,,,1.0,0.867,0.848,0.5,0.5
31,0.7494,True,landandfarm,38893811,MI,Marquette,240.0,218900.0,912.08,"Big Bay, MI, 49808",https://www.landandfarm.com/property/240-acres-in-marquette-county-38893811/,,,1.0,0.867,0.848,0.5,0.5
32,0.7494,True,landandfarm,30946799,MI,Marquette,240.0,218900.0,912.08,"Big Bay, MI, 49808",https://www.landandfarm.com/property/240-acres-in-marquette-county-30946799/,,,1.0,0.867,0.848,0.5,0.5
33,0.7478,True,landwatch,426565949,MI,Baraga,280.0,264900.0,946.07,"L'Anse, MI, 49946, Baraga County",https://www.landwatch.com/baraga-county-michigan-undeveloped-land-for-sale/pid/426565949,,,1.0,0.867,0.842,0.5,0.5
34,0.7478,True,landandfarm,41195830,MI,Baraga,280.0,264900.0,946.07,"L'Anse, MI, 49946",https://www.landandfarm.com/property/280-acres-in-baraga-county-mi-41195830/,,,1.0,0.867,0.842,0.5,0.5
35,0.7457,True,landwatch,425765916,IN,Lake,5004.0,75000.0,14.99,"East Chicago, IN, 46312, Lake County",https://www.landwatch.com/lake-county-indiana-homes-for-sale/pid/425765916,,,1.0,0.65,0.998,0.5,0.5
36,0.7457,True,landandfarm,40395797,IN,Lake,5004.0,75000.0,14.99,"East Chicago, IN, 46312",https://www.landandfarm.com/property/5-004-acres-in-lake-county-in-40395797/,,,1.0,0.65,0.998,0.5,0.5
37,0.7457,True,landwatch,426663518,ND,Ward,17010.0,262500.0,15.43,"Minot, ND, 58701, Ward County",https://www.landwatch.com/ward-county-north-dakota-homes-for-sale/pid/426663518,,,1.0,0.65,0.997,0.5,0.5
38,0.7457,True,landandfarm,41293399,ND,Ward,17010.0,262500.0,15.43,"Minot, ND, 58701",https://www.landandfarm.com/property/17-010-acres-in-ward-county-nd-41293399/,,,1.0,0.65,0.997,0.5,0.5
39,0.7451,True,landwatch,426545162,ND,Ward,6250.0,169900.0,27.18,"Minot, ND, 58701, Ward County",https://www.landwatch.com/ward-county-north-dakota-homes-for-sale/pid/426545162,,,1.0,0.65,0.995,0.5,0.5
40,0.7451,True,landandfarm,41175043,ND,Ward,6250.0,169900.0,27.18,"Minot, ND, 58701",https://www.landandfarm.com/property/6-250-acres-in-ward-county-nd-41175043/,,,1.0,0.65,0.995,0.5,0.5
41,0.7449,True,landwatch,426545313,MI,Allegan,15682.0,495000.0,31.56,"Saugatuck, MI, 49453, Allegan County",https://www.landwatch.com/allegan-county-michigan-lakefront-property-for-sale/pid/426545313,,,1.0,0.65,0.995,0.5,0.5
42,0.7449,True,landandfarm,41175194,MI,Allegan,15682.0,495000.0,31.56,"Saugatuck, MI, 49453",https://www.landandfarm.com/property/15-682-acres-in-allegan-county-mi-41175194/,,,1.0,0.65,0.995,0.5,0.5
43,0.7446,True,landwatch,426645026,ND,Ward,14375.0,539000.0,37.5,"Surrey, ND, 58785, Ward County",https://www.landwatch.com/ward-county-north-dakota-homes-for-sale/pid/426645026,,,1.0,0.65,0.994,0.5,0.5
44,0.7446,True,landandfarm,41274907,ND,Ward,14375.0,539000.0,37.5,"Surrey, ND, 58785",https://www.landandfarm.com/property/14-375-acres-in-ward-county-nd-41274907/,,,1.0,0.65,0.994,0.5,0.5
45,0.7444,True,landwatch,426508289,MS,Holmes,3936.0,167000.0,42.43,"West, MS, 39192, Holmes County",https://www.landwatch.com/holmes-county-mississippi-recreational-property-for-sale/pid/426508289,,,1.0,0.65,0.993,0.5,0.5
46,0.7444,True,landwatch,426188802,MS,Holmes,3936.0,167000.0,42.43,"West, MS, 39192, Holmes County",https://www.landwatch.com/holmes-county-mississippi-recreational-property-for-sale/pid/426188802,,,1.0,0.65,0.993,0.5,0.5
47,0.7444,True,landandfarm,41138170,MS,Holmes,3936.0,167000.0,42.43,"West, MS, 39192",https://www.landandfarm.com/property/wilderness-west-equity-share-41138170/,,,1.0,0.65,0.993,0.5,0.5
48,0.7444,True,landandfarm,40818683,MS,Holmes,3936.0,167000.0,42.43,"West, MS, 39192",https://www.landandfarm.com/property/wilderness-west-equity-share-40818683/,,,1.0,0.65,0.993,0.5,0.5
49,0.7438,True,landwatch,426628225,NE,Kimball,480.0,456000.0,950.0,"Bushnell, NE, 69128, Kimball County",https://www.landwatch.com/kimball-county-nebraska-farms-and-ranches-for-sale/pid/426628225,,,1.0,0.849,0.842,0.5,0.5
50,0.7438,True,landandfarm,41258106,NE,Kimball,480.0,456000.0,950.0,"Bushnell, NE, 69128",https://www.landandfarm.com/property/kimball-county-crp-41258106/,,,1.0,0.849,0.842,0.5,0.5
51,0.7436,True,landandfarm,38304539,MS,Bolivar,13000.0,775000.0,59.62,"Beulah, MS, 38726",https://www.landandfarm.com/property/merigold-hunting-club-equity-share-38304539/,,,1.0,0.65,0.99,0.5,0.5
52,0.7429,True,landwatch,426545824,NY,Suffolk,7405.0,549999.0,74.27,"Shirley, NY, 11967, Suffolk County",https://www.landwatch.com/suffolk-county-new-york-homes-for-sale/pid/426545824,,,1.0,0.65,0.988,0.5,0.5
53,0.7429,True,landandfarm,41175705,NY,Suffolk,7405.0,549999.0,74.27,"Shirley, NY, 11967",https://www.landandfarm.com/property/7-405-acres-in-suffolk-county-ny-41175705/,,,1.0,0.65,0.988,0.5,0.5
54,0.7426,True,landwatch,426663519,ND,Ward,7692.0,625000.0,81.25,"Minot, ND, 58701, Ward County",https://www.landwatch.com/ward-county-north-dakota-homes-for-sale/pid/426663519,,,1.0,0.65,0.986,0.5,0.5
55,0.7426,True,landandfarm,41293400,ND,Ward,7692.0,625000.0,81.25,"Minot, ND, 58701",https://www.landandfarm.com/property/7-692-acres-in-ward-county-nd-41293400/,,,1.0,0.65,0.986,0.5,0.5
56,0.7422,True,landwatch,426174350,KS,Ellis,262.0,420000.0,1603.05,"Ellis, KS, 67637, Ellis County",https://www.landwatch.com/ellis-county-kansas-farms-and-ranches-for-sale/pid/426174350,,,1.0,0.987,0.733,0.5,0.5
57,0.7422,True,landandfarm,40804231,KS,Ellis,262.0,420000.0,1603.05,"Ellis, KS, 67637",https://www.landandfarm.com/property/diverse-property-just-off-the-saline-river-40804231/,,,1.0,0.987,0.733,0.5,0.5
58,0.7414,True,landwatch,420016677,MI,Marquette,480.0,480000.0,1000.0,"Michigamme, MI, 49861, Marquette County",https://www.landwatch.com/marquette-county-michigan-undeveloped-land-for-sale/pid/420016677,,,1.0,0.849,0.833,0.5,0.5
59,0.7414,True,landandfarm,34646557,MI,Marquette,480.0,480000.0,1000.0,"Michigamme, MI, 49861",https://www.landandfarm.com/property/vacant-land-michigamme-mi-34646557/,,,1.0,0.849,0.833,0.5,0.5
60,0.741,True,landwatch,424954214,MS,Coahoma,7000.0,795000.0,113.57,"Clarksdale, MS, 38614, Coahoma County",https://www.landwatch.com/coahoma-county-mississippi-recreational-property-for-sale/pid/424954214,,,1.0,0.65,0.981,0.5,0.5
61,0.741,True,landandfarm,39584095,MS,Coahoma,7000.0,795000.0,113.57,"Clarksdale, MS, 38614",https://www.landandfarm.com/property/miller-point-timber-co-39584095/,,,1.0,0.65,0.981,0.5,0.5
62,0.7407,True,landwatch,426484409,IL,Cook,7500.0,900000.0,120.0,"Oak Park, IL, 60304, Cook County",https://www.landwatch.com/cook-county-illinois-homes-for-sale/pid/426484409,,,1.0,0.65,0.98,0.5,0.5
63,0.7407,True,landandfarm,41114290,IL,Cook,7500.0,900000.0,120.0,"Oak Park, IL, 60304",https://www.landandfarm.com/property/7-500-acres-in-cook-county-il-41114290/,,,1.0,0.65,0.98,0.5,0.5
64,0.7404,True,landwatch,425453299,NC,Carteret,7472.0,950000.0,127.14,"Stacy, NC, 28581, Carteret County",https://www.landwatch.com/carteret-county-north-carolina-recreational-property-for-sale/pid/425453299,,,1.0,0.65,0.979,0.5,0.5
65,0.7404,True,landandfarm,40083180,NC,Carteret,7472.0,950000.0,127.14,"Stacy, NC, 28581",https://www.landandfarm.com/property/lukens-island-equity-share-hunt-club-40083180/,,,1.0,0.65,0.979,0.5,0.5
66,0.7401,True,landwatch,425266342,NY,Suffolk,6147.0,815000.0,132.59,"Lindenhurst, NY, 11757, Suffolk County",https://www.landwatch.com/suffolk-county-new-york-homes-for-sale/pid/425266342,,,1.0,0.65,0.978,0.5,0.5
67,0.7401,True,landandfarm,39896223,NY,Suffolk,6147.0,815000.0,132.59,"Lindenhurst, NY, 11757",https://www.landandfarm.com/property/6-147-acres-in-suffolk-county-ny-39896223/,,,1.0,0.65,0.978,0.5,0.5
68,0.7401,True,landwatch,426545853,NY,Nassau,11265.0,1499000.0,133.07,"Sea Cliff, NY, 11579, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/426545853,,,1.0,0.65,0.978,0.5,0.5
69,0.7401,True,landandfarm,41175734,NY,Nassau,11265.0,1499000.0,133.07,"Sea Cliff, NY, 11579",https://www.landandfarm.com/property/11-265-acres-in-nassau-county-ny-41175734/,,,1.0,0.65,0.978,0.5,0.5
70,0.7392,True,landwatch,426106584,KY,Whitley,260.0,449000.0,1726.92,"Williamsburg, KY, 40769, Whitley County",https://www.landwatch.com/whitley-county-kentucky-recreational-property-for-sale/pid/426106584,,,1.0,1.0,0.712,0.5,0.5
71,0.7392,True,landandfarm,40736465,KY,Whitley,260.0,449000.0,1726.92,"Williamsburg, KY, 40769",https://www.landandfarm.com/property/premier-recreational-retreat-bordering-national-forest-40736465/,,,1.0,1.0,0.712,0.5,0.5
72,0.7382,True,landwatch,426437302,KY,Greenup,3625.0,629000.0,173.52,"Ashland, KY, 41102, Greenup County",https://www.landwatch.com/greenup-county-kentucky-farms-and-ranches-for-sale/pid/426437302,,,1.0,0.65,0.971,0.5,0.5
73,0.7382,True,landandfarm,41067183,KY,Greenup,3625.0,629000.0,173.52,"Ashland, KY, 41102",https://www.landandfarm.com/property/74-muncy-lane-41067183/,,,1.0,0.65,0.971,0.5,0.5
74,0.7361,True,landwatch,425842846,KY,Wayne,278.0,348000.0,1251.8,"Monticello, KY, 42633, Wayne County",https://www.landwatch.com/wayne-county-kentucky-undeveloped-land-for-sale/pid/425842846,,,1.0,0.88,0.791,0.5,0.5
75,0.7361,True,landandfarm,40472727,KY,Wayne,278.0,348000.0,1251.8,"Monticello, KY, 42633",https://www.landandfarm.com/property/278-acres-parmleysville-rd-monticello-ky-40472727/,,,1.0,0.88,0.791,0.5,0.5
76,0.736,True,landwatch,426644029,NE,Cheyenne,483.0,529000.0,1095.24,"Sidney, NE, 69162, Cheyenne County",https://www.landwatch.com/cheyenne-county-nebraska-farms-and-ranches-for-sale/pid/426644029,,,1.0,0.845,0.817,0.5,0.5
77,0.736,True,landandfarm,41273910,NE,Cheyenne,483.0,529000.0,1095.24,"Sidney, NE, 69162",https://www.landandfarm.com/property/cow-creek-cropland-grassland-crp-with-close-proximity-to-i80-41273910/,,,1.0,0.845,0.817,0.5,0.5
78,0.7357,True,landandfarm,38314188,MS,Issaquena,5560.0,1250000.0,224.82,"Fitler, MS, 39159",https://www.landandfarm.com/property/magna-vista-3-38314188/,,,1.0,0.65,0.963,0.5,0.5
79,0.7357,True,landwatch,425588963,NY,Nassau,6000.0,1349000.0,224.83,"Elmont, NY, 11003, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/425588963,,,1.0,0.65,0.963,0.5,0.5
80,0.7357,True,landandfarm,40218844,NY,Nassau,6000.0,1349000.0,224.83,"Elmont, NY, 11003",https://www.landandfarm.com/property/6-000-acres-in-nassau-county-ny-40218844/,,,1.0,0.65,0.963,0.5,0.5
81,0.7357,True,landwatch,424335057,MS,Washington,1550.0,350000.0,225.81,"Winn Road Greenville, MS 38703",https://www.landwatch.com/washington-county-mississippi-hunting-property-for-sale/pid/424335057,,,1.0,0.65,0.962,0.5,0.5
82,0.7351,True,landwatch,423070928,MI,Ontonagon,463.0,449000.0,969.76,"Bruce Crossing, MI, 49912, Ontonagon County",https://www.landwatch.com/ontonagon-county-michigan-recreational-property-for-sale/pid/423070928,,,1.0,0.813,0.838,0.5,0.5
83,0.7351,True,landandfarm,37700809,MI,Ontonagon,463.0,449000.0,969.76,"Bruce Crossing, MI, 49912",https://www.landandfarm.com/property/versatile-hunting-and-recreational-land-with-pond-creek-and-build-sites-37700809/,,,1.0,0.813,0.838,0.5,0.5
84,0.7342,True,landwatch,426508938,NY,Nassau,10000.0,2575000.0,257.5,"East Williston, NY, 11596, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/426508938,,,1.0,0.65,0.957,0.5,0.5
85,0.7342,True,landandfarm,41138819,NY,Nassau,10000.0,2575000.0,257.5,"East Williston, NY, 11596",https://www.landandfarm.com/property/single-family-colonial-east-williston-ny-41138819/,,,1.0,0.65,0.957,0.5,0.5
86,0.734,True,landwatch,425972810,NY,Queens,2500.0,650000.0,260.0,"Jamaica, NY, 11412, Queens County",https://www.landwatch.com/queens-county-new-york-homes-for-sale/pid/425972810,,,1.0,0.65,0.957,0.5,0.5
87,0.734,True,landandfarm,40602691,NY,Queens,2500.0,650000.0,260.0,"Jamaica, NY, 11412",https://www.landandfarm.com/property/2-500-acres-in-queens-county-ny-40602691/,,,1.0,0.65,0.957,0.5,0.5
88,0.7339,True,landwatch,426287542,TN,Hardeman,1840.0,485000.0,263.59,"Grand Junction, TN, 38039, Hardeman County",https://www.landwatch.com/hardeman-county-tennessee-recreational-property-for-sale/pid/426287542,,,1.0,0.65,0.956,0.5,0.5
89,0.7339,True,landandfarm,40917423,TN,Hardeman,1840.0,485000.0,263.59,"Grand Junction, TN, 38039",https://www.landandfarm.com/property/the-zoo-equity-shares-40917423/,,,1.0,0.65,0.956,0.5,0.5
90,0.7338,True,landwatch,426534096,NY,Queens,5000.0,1328000.0,265.6,"Bayside, NY, 11364, Queens County",https://www.landwatch.com/queens-county-new-york-homes-for-sale/pid/426534096,,,1.0,0.65,0.956,0.5,0.5
91,0.7335,True,landwatch,426177434,TN,Hardeman,1842.0,500000.0,271.44,"Grand Junction, TN, 38039, Hardeman County",https://www.landwatch.com/hardeman-county-tennessee-farms-and-ranches-for-sale/pid/426177434,,,1.0,0.65,0.955,0.5,0.5
92,0.7335,True,landandfarm,40807315,TN,Hardeman,1842.0,500000.0,271.44,"Grand Junction, TN, 38039",https://www.landandfarm.com/property/the-zoo-rare-offering-at-1842-acre-premier-hunting-club-40807315/,,,1.0,0.65,0.955,0.5,0.5
93,0.7333,True,landwatch,426539596,IA,Clinton,360.0,7000.0,19.44,"DeWitt, IA, 52742, Clinton County",https://www.landwatch.com/clinton-county-iowa-undeveloped-land-for-sale/pid/426539596,,,1.0,0.593,0.997,0.5,0.5
94,0.7333,True,landandfarm,41169477,IA,Clinton,360.0,7000.0,19.44,"DeWitt, IA, 52742",https://www.landandfarm.com/property/vacant-land-dewitt-ia-41169477/,,,1.0,0.593,0.997,0.5,0.5
95,0.733,True,landwatch,426426374,NY,Nassau,5500.0,1553000.0,282.36,"New Hyde Park, NY, 11040, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/426426374,,,1.0,0.65,0.953,0.5,0.5
96,0.733,True,landandfarm,41056255,NY,Nassau,5500.0,1553000.0,282.36,"New Hyde Park, NY, 11040",https://www.landandfarm.com/property/single-family-colonial-new-hyde-park-ny-41056255/,,,1.0,0.65,0.953,0.5,0.5
97,0.7325,True,landwatch,426013325,NY,Nassau,6000.0,1758000.0,293.0,"Great Neck, NY, 11021, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/426013325,,,1.0,0.65,0.951,0.5,0.5
98,0.7325,True,landandfarm,40643206,NY,Nassau,6000.0,1758000.0,293.0,"Great Neck, NY, 11021",https://www.landandfarm.com/property/6-000-acres-in-nassau-county-ny-40643206/,,,1.0,0.65,0.951,0.5,0.5
99,0.7322,True,landwatch,426171832,NY,Nassau,5500.0,1649000.0,299.82,"Valley Stream, NY, 11581, Nassau County",https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/426171832,,,1.0,0.65,0.95,0.5,0.5
100,0.7322,True,landandfarm,40801713,NY,Nassau,5500.0,1649000.0,299.82,"Valley Stream, NY, 11581",https://www.landandfarm.com/property/single-family-colonial-valley-stream-ny-40801713/,,,1.0,0.65,0.95,0.5,0.5
101,0.7318,True,landwatch,424966038,MS,Warren,6500.0,2000000.0,307.69,"Vicksburg, MS, 39183, Warren County",https://www.landwatch.com/warren-county-mississippi-recreational-property-for-sale/pid/424966038,,,1.0,0.65,0.949,0.5,0.5
102,0.7318,True,landandfarm,39595919,MS,Warren,6500.0,2000000.0,307.69,"Vicksburg, MS, 39183",https://www.landandfarm.com/property/own-a-share-of-tara-wildlife-39595919/,,,1.0,0.65,0.949,0.5,0.5
103,0.7313,True,landandfarm,39872858,KY,Breathitt,237.0,285000.0,1202.53,"Jackson, KY, 41339",https://www.landandfarm.com/property/land-jackson-ky-39872858/,,,1.0,0.847,0.8,0.5,0.5
104,0.731,True,landwatch,426416706,NJ,Middlesex,1851.0,599000.0,323.61,"South Plainfield, NJ, 07080, Middlesex County",https://www.landwatch.com/middlesex-county-new-jersey-homes-for-sale/pid/426416706,,,1.0,0.65,0.946,0.5,0.5
105,0.731,True,landandfarm,41046587,NJ,Middlesex,1851.0,599000.0,323.61,"South Plainfield, NJ, 07080",https://www.landandfarm.com/property/single-family-split-level-south-plainfield-nj-41046587/,,,1.0,0.65,0.946,0.5,0.5
106,0.731,True,landwatch,425116119,MN,Becker,290.0,290000.0,1000.0,"Ogema, MN, 56569, Becker County",https://www.landwatch.com/becker-county-minnesota-recreational-property-for-sale/pid/425116119,,,1.0,0.8,0.833,0.5,0.5
107,0.731,True,landandfarm,39746000,MN,Becker,290.0,290000.0,1000.0,"Ogema, MN, 56569",https://www.landandfarm.com/property/290-acres-of-hunting-land-in-becker-county-mn-39746000/,,,1.0,0.8,0.833,0.5,0.5
108,0.7302,True,landwatch,426397057,NE,Cheyenne,440.0,375000.0,852.27,"Sidney, NE, 69162, Cheyenne County",https://www.landwatch.com/cheyenne-county-nebraska-farms-and-ranches-for-sale/pid/426397057,,,1.0,0.764,0.858,0.5,0.5
109,0.7302,True,landandfarm,41026938,NE,Cheyenne,440.0,375000.0,852.27,"Sidney, NE, 69162",https://www.landandfarm.com/property/colton-valley-pasture-and-cropland-41026938/,,,1.0,0.764,0.858,0.5,0.5
110,0.7295,True,landwatch,420841462,MI,Marquette,497.0,544900.0,1096.38,"Ishpeming, MI, 49849, Marquette County",https://www.landwatch.com/marquette-county-michigan-undeveloped-land-for-sale/pid/420841462,,,1.0,0.815,0.817,0.5,0.5
111,0.7295,True,landandfarm,35471342,MI,Marquette,497.0,544900.0,1096.38,"Ishpeming, MI, 49849",https://www.landandfarm.com/property/497-acres-in-marquette-county-35471342/,,,1.0,0.815,0.817,0.5,0.5
112,0.7295,True,landwatch,423281374,MI,Schoolcraft,480.0,600000.0,1250.0,"Gulliver, MI, 49840, Schoolcraft County",https://www.landwatch.com/schoolcraft-county-michigan-undeveloped-land-for-sale/pid/423281374,,,1.0,0.849,0.792,0.5,0.5
113,0.7295,True,landandfarm,37911255,MI,Schoolcraft,480.0,600000.0,1250.0,"Gulliver, MI, 49840",https://www.landandfarm.com/property/land-gulliver-mi-37911255/,,,1.0,0.849,0.792,0.5,0.5
114,0.7295,True,landwatch,425855961,NY,Queens,2640.0,938000.0,355.3,"Jamaica, NY, 11435, Queens County",https://www.landwatch.com/queens-county-new-york-homes-for-sale/pid/425855961,,,1.0,0.65,0.941,0.5,0.5
115,0.7295,True,landandfarm,40485842,NY,Queens,2640.0,938000.0,355.3,"Jamaica, NY, 11435",https://www.landandfarm.com/property/single-family-briarwood-ny-40485842/,,,1.0,0.65,0.941,0.5,0.5
116,0.7293,True,landwatch,426668203,NY,Queens,2500.0,899000.0,359.6,"Richmond Hill, NY, 11419, Queens County",https://www.landwatch.com/queens-county-new-york-homes-for-sale/pid/426668203,,,1.0,0.65,0.94,0.5,0.5
117,0.7293,True,landandfarm,41298084,NY,Queens,2500.0,899000.0,359.6,"Richmond Hill, NY, 11419",https://www.landandfarm.com/property/single-family-colonial-richmond-hill-ny-41298084/,,,1.0,0.65,0.94,0.5,0.5
118,0.7288,True,landwatch,425375939,NY,Saint Lawrence,261.0,499900.0,1915.33,"Oswegatchie, NY, 13670, Saint Lawrence County",https://www.landwatch.com/saint-lawrence-county-new-york-recreational-property-for-sale/pid/425375939,,,1.0,0.993,0.681,0.5,0.5
119,0.7288,True,landwatch,425372083,NY,Saint Lawrence,261.0,499900.0,1915.33,"Oswegatchie, NY, 13670, Saint Lawrence County",https://www.landwatch.com/saint-lawrence-county-new-york-undeveloped-land-for-sale/pid/425372083,,,1.0,0.993,0.681,0.5,0.5
